article,content,target
现存最古老的草药药典完整抄本是公元512年（相当于中国的南北朝）为拜占庭公主抄写的《药物学》（古希腊医生迪奥斯科里斯在公元一世纪编写的著作）的抄本，共491张对开纸，近400幅彩色插图，历经1500年，相对完整地保存于奥地利国家图书馆。中医要跟人比博大精深、历史悠久、文献丰富你比不起啊。, ,0
现存最早的草药绘图绘于公元前500年左右的埃及，是一部古希腊药典的插图，残片画的是一株聚合草，画在纸莎草纸上，下面写着希腊文。J. da M. Johnson于1904年在埃及发现，存于伦敦Wellcome图书馆。, ,0
世界卫生组织建议，在婴儿出生的头一个小时里就开始母乳喂养；最初6个月纯母乳喂养，当婴儿需要时不管是白天或是晚上进行母乳喂养，婴儿除了母乳外没有任何其他的食物或饮料（包括水），不使用瓶子、橡皮奶头或安慰奶嘴；6个月后以持续母乳喂养并添加适当的辅食的方式进行喂养，直至2岁或更长。, ,0
最近我和@王志安 在两个电视台做了两个节目，话题都是关于“养生教母”马悦凌，还都能谈出不太一样的内容，看来这个话题有很多可聊的。这是在@辽视北方今日谈 的节目。 http://t.cn/a0HYTl , ,0
还有人坚持认为《本草纲目》上的插图很精美？那好，让我们来对比一下比《本草纲目》早了50年印刷出版的德国草药学著作的插图吧。, ,0
达尔文在研究鸡的变异时，曾提到某个鸡的品种在根据更古老的文献编于1596年的中国古代百科全书（指《本草纲目》）中已有记载，结果就被中国人当成《本草纲目》如何伟大的证明津津乐道了几十年。《本草纲目》的确更像是一部类书（中国古代的百科全书）而不是药典。, ,0
有人说《本草纲目》的插图非常精美？好吧，我们就来看看它的插图有多牛。我可是在美国国会图书馆瞻仰过初刻本《本草纲目》与其插图有零距离接触的，多年前就通读过《本草纲目》。要教育我《本草纲目》多么伟大的人，没几个看过《本草纲目》。, ,0
古代最重要的草药学著作是古罗马军医、希腊医生迪奥斯科里斯在公元一世纪写的5卷本《药物学》，收录约500种草药，附有精美的插图。它经不断的补充、修订，在西方和阿拉伯世界作为药物学权威著作使用了一千五百年。, ,0
迄今人们共发现了14种古埃及医学文献，其中最古老的是埃德文·史密斯手术书，大约抄写于公元前17世纪，而它根据的原本写于公元前3000－2500年间，是一位不知名的古埃及医生写的外科手术指南，收集了48个病例，讨论了身体各个部位的损伤，介绍病名和诊治。它对病因做出自然的解释，治疗方法也相当理性。, ,0
西方有自己的传统医学，可以追溯到古埃及、古希腊，历史比中医悠久，文献比中医丰富，医生比中医高明，药物比中药靠谱，但有了现代医学之后，它就玩完。说中医“历史悠久”“博大精深”是坐井观天，甚至在世界传统医学中中医都算不上杰出。//@黄育基: 方先生，西医出现之前，西方人是靠什么治病的呢？, ,0
治皮肤病的炉甘石洗剂是传统西药（收入世界卫生组织基本药物），口服炉甘石才是中药 //@小号99: 最近背后起了好多丘疹，百多个，疑似睡刚换的席子被螨虫钻咬，医院开了炉甘石洗剂和昔利盐酸西替利嗪片，看了网上介绍，炉甘石洗剂是一个中药，功能&quot;解毒明目退翳，收湿止痒敛疮&quot;，不知道到底管用不管用。, ,0
《科学成就健康》在语丝书屋淘宝店yusi.taobao.com又上架了。http://t.cn/hdCicb  @陈瑶_王沛怡 @任休明, ,0
美国《外交政策》评论《谣言人民共和国》：“毋庸置疑：中国的新浪微博是世界上前所未有的最佳造谣机器。”“微博极其迅速地传播事实和谣言。它已被顶尖商人用来自己宣布其辞职，同时也被伪科学家们用来指控大坝建设影响天气。有时很难把不寻常的与不真实的区分开来。”http://t.cn/a0w6HP , ,0
@贵州卫视亮剑 《他有超能力吗?》揭秘“中国达人”。 http://t.cn/a0KIpB , ,0
吃了黑芝麻和黑桃，里面的黑色物质又不会跑到头发里面去，能有什么用？否则岂不把人吃成黑人？头发中的黑素是黑素细胞合成的，合成过程很复杂，某个环节出问题就长出了白发。因此多数白发原因不明，也就没有有效的治疗方法。//@Hanrychin：方博士，年轻人白发如何治疗？吃黑芝麻和黑桃有用吗？谢谢！, ,0
荧光增白剂是致癌物，但是不是让你吃下去的，对人体的直接影响小。洗衣液加荧光增白剂的主要问题是不环保，做为生活污水排入河流、湖泊、海洋后，有可能对水生生物造成毒害。//@ShunPapaya: 方先生，最近传出关于一些洗衣液加荧光剂致癌的消息，而厂家说不致癌，到底荧光剂对身体的危害有多大？谢谢！, ,0
"不添加硝酸甘油救不了心。2008年7月22日，同仁堂董事长张生瑜突发心脏病去世，年仅39岁。他没吃同仁堂冠脉宁片或速效救心丸？//@Phishion: 请问@方舟子 先生,速效救心丸说明书上写的成份只是说含有川芎、冰片。它是如何达到与硝酸甘油相似效果的?速效救心丸算不算中药?", ,0
这个是给成人的：世界卫生组织基本药物标准清单第16版（中文）、第17版（英文，最新版还未出中文版）。清单中列入对治疗重点疾病最有效、 安全和符合成本疗效的药物。里面有的药非常便宜，一片就几分钱（谁说西药就贵？）。http://t.cn/GUOCD  http://t.cn/a0xl2F , ,0
有儿童的家庭必备：世界卫生组织儿童基本药物标准清单第二版（中文）、世界卫生组织儿童标准处方集（英文）。清单中列入对治疗12岁以下儿童重点疾病最有效、安全和符合成本疗效的药物，一个中药都没有哦。很大的pdf文件，耐心等着下载：http://t.cn/77nFq  http://t.cn/hegCWd , ,0
世界卫生组织儿童青少年卫生和发展处发布的《腹泻治疗：医生和高年资卫生工作者使用手册》。很少有中国医生会看这种手册，看了也未必会遵守。中国病人和小孩家长应该看看，少上当。世界卫生组织的指南、手册都不会用到中药，真不给号称要走向世界的中医粉面子。http://t.cn/5hlut , ,0
今天（7月10日）晚上十点十五分左右@贵州卫视亮剑 播出《他有特异功能吗？》，揭秘中国达人秀玩人造闪电和自称可1秒内说出任何汉字笔划的达人。图中我正在写繁体的“龟”字。那个“齉”用了十几秒才报出笔划。 http://t.cn/a0voPs , ,0
如果英文足够好，怀孕指南我推荐Mayo Clinic Guide to a Healthy Pregnancy，育儿指南推荐美国儿科协会Caring for Your Baby and Young Child。但中译本译坏了。我抽查过的中文版，只有日本人松田道雄《育儿百科》还靠谱。一位姓郑的儿科医生写的育儿指南在国内很流行，却是胡编乱攒的，不可靠。, ,0
宝宝出去玩吃了一顿肯德基，5小时后突然剧烈呕吐，10小时内吐了十几次，喝水都吐，并发低烧，生来第一次食物中毒就这么严重，令人揪心。同去的大人也吐，只不过不严重。从症状看是金黄色葡萄球菌或呕吐型蜡样芽孢杆菌引起的食物中毒。饿了一天，总算缓过来了。国内洋快餐的卫生状况看来也令人不放心。, ,0
美国亚利桑那大学校医发给学生的性教育材料：“虽然经期性行为不是对谁都合适，但是如果你和你的性伴侣都没有性传染病，双方都只有单一性伴侣，而且享受经期性行为，那就没有理由去推迟或避免性交。”这个学校的中国留学生很多，老中医要说这是在残害中国学生。http://t.cn/apF7Fx , ,0
说忌水忌风忌口忌下床活动的坐月子是陋习，不是说产妇产后不该注意适当的休息合理的饮食适当的锻炼，更不是说不该休产假好好带带新生儿。说经期性行为对身体无害（甚至可能有缓解痛经的好处），不是说没有兴趣也要强行去做。很多人的思维真是无敌而且杀气腾腾，对这些人没有做科普的必要。, ,0
"老中医会说，现在没事老了也会得“月子病”。反正只要生过小孩以后不管得了什么病或没病疑神疑鬼都可以怪到坐月子没坐好。所以得“月子病”的都是那些迷信坐月子的。不信的就不会得，没那个心理负担也不会乱联想。//@ShenHaiming: 我太太在加拿大生女儿,该洗澡就洗,该喝冰水就喝,啥事没有,坐什么月子?", ,0
这位崇拜马悦凌的女博士发现，外国妇女都饱受残害，外国人都快断子绝孙了，这才轮到中国人。怕啥，不还有包治百病的生吃泥鳅嘛。//@jingjing_qz：方舟子今天抽的什么疯？！大放厥词叫人生孩子不要坐月子，还叫人要经期性生活。估计他是美国人派来残害中国妇女，让中国人断子绝孙的。居心越来越险恶了！, ,0
当然能。这些都是某个国家、某个地方特有的禁忌，自古传下来的迷信，没有任何道理可言，放眼世界就会觉得很好笑了。例如中国医生还在说经期过性生活有害健康，还找科学依据，其实也是古代禁忌的残余。而现在的英文文献则都说经期性生活无害。//@鄒某涕就是一诺他爸: 方老师 例假期间究竟能洗头吗？, ,0
头发长出来就死了，吸不了营养。产妇可以也应该洗头洗澡。全世界只有中国有坐月子陋习，别告诉我中国人身体特别贱。//@蜡笔小ting: 方老师，请问孕妇必须剪头发吗？一直是长发，怀孕后家人朋友都要求剪头发，说头发吸营养，还说坐月子一个月都不能洗头，真的有科学依据吗？请您帮忙告诉我一下，谢谢！, ,0
有人在这里吹嘘中药“双料喉风散”如何如何灵，查一下其成分：“珍珠、人工牛黄、冰片、黄连、山豆根、青黛、人中白(煅)、寒水石、甘草”。其中人中白就是尿壶、便桶上沉淀的尿垢，中医认为它能清热降火，止血化瘀，号称治口舌诸疮特别灵验。更牛的还是有“清热、凉血、解毒之功效”的人中黄。, ,0
肖传国说他是“全中国最好的德艺双罄的泌尿外科医生”，德艺双罄，也就是德艺双无，说得真有自知之明啊。“我不浮夸的最重要原因是人贵有自知之明：我知道我是全中国最好的德艺双罄的泌尿外科医生，我清楚知道我对医学对人类所做贡献的价值，任何浮夸能够达到的高度都不会超过我已经实际达到的高度。”, ,0
